date,team,player,starter,minutes
2018-06-22,Costa Rica,Giancarlo González Castro,True,90.0
2018-06-22,Costa Rica,Daniel Colindres Solera,False,0.0
2018-06-22,Costa Rica,Marcos Danilo Ureña Porras,True,53.766666666666666
2018-06-22,Costa Rica,Johnny Acosta Zamora,True,90.0
2018-06-22,Costa Rica,Bryan Ruiz González,True,90.0
2018-06-22,Costa Rica,Christian Bolaños Navarro,False,36.233333333333334
2018-06-22,Costa Rica,Johan Alberto Venegas Ulloa,True,90.0
2018-06-22,Costa Rica,Keylor Navas Gamboa,True,90.0
2018-06-22,Costa Rica,Óscar Esau Duarte Gaitán,True,90.0
2018-06-22,Costa Rica,David Alberto Guzmán Pérez,True,82.6
2018-06-22,Costa Rica,Francisco Javier Calvo Quesada,False,15.666666666666671
2018-06-22,Costa Rica,Cristian Gamboa Luna,True,74.33333333333333
2018-06-22,Costa Rica,Bryan Oviedo,True,90.0
2018-06-22,Costa Rica,Yeltsin Ignacio Tejeda Valverde,False,7.400000000000006
2018-06-22,Costa Rica,Rodney Wallace,False,0.0
2018-06-22,Costa Rica,Rándall Azofeifa Corrales,False,0.0
2018-06-22,Costa Rica,Kendall Jamaal Waston Manley,False,0.0
2018-06-22,Costa Rica,Ian Rey Smith Quiros,False,0.0
2018-06-22,Costa Rica,Patrick Alberto Pemberton Bernard,False,0.0
2018-06-22,Costa Rica,Leonel Moreira Ledezma,False,0.0
2018-06-22,Costa Rica,Kenner Gutiérrez Cerdas,False,0.0
2018-06-15,Egypt,Mohamed Salah,False,0.0
2018-06-15,Egypt,Ramadan Sobhi Ramadan Ahmed,False,8.450000000000003
2018-06-15,Egypt,Mohamed Naser Elsayed Elneny,True,90.0
2018-06-15,Egypt,Sam Morsy,False,40.15
2018-06-15,Egypt,Ahmed Elsayed Ali Elsayed Hegazy,True,90.0
2018-06-15,Egypt,Ahmed Fathy Abdel Meneim Ibrahim,True,90.0
2018-06-15,Egypt,Abdalla Mahmoud El Said Bekhit,True,90.0
2018-06-15,Egypt,Marwan Mohsen,True,62.4
2018-06-15,Egypt,Amr Medhat Warda,True,81.55
2018-06-15,Egypt,Ali Gabr,True,90.0
2018-06-15,Egypt,Mahmoud Abdul Monem Abdelhamid Soliman,False,27.6
2018-06-15,Egypt,Mahmoud Ibrahim Hassan,True,93.35
2018-06-15,Egypt,Tarek Hamed,True,49.28333333333334
2018-06-15,Egypt,Mohamed Abdul Shafy Sayed Abouezeid,True,90.0
2018-06-15,Egypt,Mohamed El Sayed Mohamed El Shenawy Gomaa,True,90.0
2018-06-15,Egypt,Essam Kamal Tawfik El Hadary,False,0.0
2018-06-15,Egypt,Ahmed Eissa El Mohamady Abdel Fattah,False,0.0
2018-06-15,Egypt,Omar Gaber,False,0.0
2018-06-15,Egypt,Mahmoud Abdel Razek Fadlallah,False,0.0
2018-06-15,Egypt,Ayman Ashraf,False,0.0
2018-06-15,Egypt,Sherif Ekramy Ahmed,False,0.0
2018-06-15,Egypt,Mahmoud Hamdi Mahmoud Hamouda Attia,False,0.0
2018-06-15,Egypt,Saad Ali Saadeldin Samir,False,0.0
2018-06-15,Uruguay,Edinson Roberto Cavani Gómez,True,90.0
2018-06-15,Uruguay,Luis Alberto Suárez Díaz,True,90.0
2018-06-15,Uruguay,Nahitan Michel Nández Acosta,True,57.6
2018-06-15,Uruguay,José Martín Cáceres Silva,True,90.0
2018-06-15,Uruguay,Diego Roberto Godín Leal,True,90.0
2018-06-15,Uruguay,Matías Vecino Falero,True,86.91666666666667
2018-06-15,Uruguay,Cristian Gabriel Rodríguez Barrotti,False,31.93333333333333
2018-06-15,Uruguay,Giorgian Daniel De Arrascaeta Benedetti,True,58.06666666666667
2018-06-15,Uruguay,José María Giménez de Vargas,True,90.0
2018-06-15,Uruguay,Rodrigo Bentancur Colmán,True,90.0
2018-06-15,Uruguay,Guillermo Varela Olivera,True,90.0
2018-06-15,Uruguay,Lucas Torreira Di Pascua,False,3.0833333333333286
2018-06-15,Uruguay,Néstor Fernando Muslera Micol,True,90.0
2018-06-15,Uruguay,Carlos Andrés Sánchez Arcosa,False,32.4
2018-06-15,Uruguay,Diego Sebastián Laxalt Suárez,False,0.0
2018-06-15,Uruguay,Maximiliano Gómez González,False,0.0
2018-06-15,Uruguay,Sebastián Coates Nión,False,0.0
2018-06-15,Uruguay,Cristhian Ricardo Stuani Curbelo,False,0.0
2018-06-15,Uruguay,Jonathan Matías Urretaviscaya da Luz,False,0.0
2018-06-15,Uruguay,Victorio Maximiliano Pereira Páez,False,0.0
2018-06-15,Uruguay,Martín Nicolás Campaña Delgado,False,0.0
2018-06-15,Uruguay,Gastón Alexis Silva Perdomo,False,0.0
2018-06-15,Uruguay,Martín Andrés Silva Leites,False,0.0
2018-06-23,Mexico,Javier Hernández Balcázar,True,90.0
2018-06-23,Mexico,Miguel Arturo Layún Prado,True,90.0
2018-06-23,Mexico,Rafael Márquez Álvarez,False,22.950000000000003
2018-06-23,Mexico,Carlos Alberto Vela Garrido,True,76.05
2018-06-23,Mexico,Hugo Ayala Castro,False,0.0
2018-06-23,Mexico,José Andrés Guardado Hernández,True,67.05
2018-06-23,Mexico,Carlos Joel Salcedo Hernández,True,90.0
2018-06-23,Mexico,Edson Omar Álvarez Velázquez,True,90.0
2018-06-23,Mexico,Raúl Alonso Jiménez Rodríguez,False,0.0
2018-06-23,Mexico,Hirving Rodrigo Lozano Bahena,True,70.16666666666667
2018-06-23,Mexico,Héctor Alfredo Moreno Herrera,True,90.0
2018-06-23,Mexico,Héctor Miguel Herrera López,True,90.0
2018-06-23,Mexico,Jesús Daniel Gallardo Vasconcelos,True,90.0
2018-06-23,Mexico,Francisco Guillermo Ochoa Magaña,True,90.0
2018-06-23,Mexico,Jesús Manuel Corona Ruíz,False,19.83333333333333
2018-06-23,Mexico,Giovani dos Santos Ramírez,False,13.950000000000003
2018-06-23,Mexico,Oribe Peralta Morones,False,0.0
2018-06-23,Mexico,Marco Jhonfai Fabián De La Mora,False,0.0
2018-06-23,Mexico,Jonathan dos Santos Ramírez,False,0.0
2018-06-23,Mexico,Érick Gabriel Gutiérrez Galaviz,False,0.0
2018-06-23,Mexico,José de Jesús Corona Rodríguez,False,0.0
2018-06-23,Mexico,Alfredo Talavera Díaz,False,0.0
2018-06-23,Mexico,Javier Ignacio Aquino Carmona,False,0.0
2018-06-23,South Korea,Heung-Min Son,True,90.0
2018-06-23,South Korea,Sung-Yeung Ki,True,90.0
2018-06-23,South Korea,Young-Gwon Kim,True,90.0
2018-06-23,South Korea,Hyun-Soo Jang,True,90.0
2018-06-23,South Korea,Yong Lee,True,89.33333333333334
2018-06-23,South Korea,Min-Woo Kim,True,83.11666666666666
2018-06-23,South Korea,Seung-Woo Lee,False,26.766666666666666
2018-06-23,South Korea,Woo-Young Jung,False,13.450000000000003
2018-06-23,South Korea,Hyeon-Woo Jo,True,90.0
2018-06-23,South Korea,Hee-Chan Hwang,True,90.0
2018-06-23,South Korea,Jae-Sung Lee,True,90.0
2018-06-23,South Korea,Shin-Wook Kim,False,0.0
2018-06-23,South Korea,Ja-Cheol Koo,False,0.0
2018-06-23,South Korea,Chul Hong,False,6.88333333333334
2018-06-23,South Korea,Se-Jong Ju,True,63.233333333333334
2018-06-23,South Korea,Seon-Min Moon,True,76.55
2018-06-23,South Korea,Young-Sun Yun,False,0.0
2018-06-23,South Korea,Yo-Han Go,False,0.0
2018-06-23,South Korea,Seung-Gyu Kim,False,0.0
2018-06-23,South Korea,Jin-Hyeon Kim,False,0.0
2018-06-23,South Korea,Seung-Hyun Jung,False,0.0
2018-06-23,South Korea,Ban-Suk Oh,False,0.0
2018-06-18,Belgium,Youri Tielemans,False,0.0
2018-06-18,Belgium,Mousa Sidi Yaya Dembélé,False,16.41666666666667
2018-06-18,Belgium,Jan Vertonghen,True,90.0
2018-06-18,Belgium,Kevin De Bruyne,True,90.0
2018-06-18,Belgium,Thomas Meunier,True,90.0
2018-06-18,Belgium,Romelu Lukaku Menama,True,90.0
2018-06-18,Belgium,Marouane Fellaini-Bakkioui,False,0.0
2018-06-18,Belgium,Michy Batshuayi Tunga,False,0.0
2018-06-18,Belgium,Thibaut Courtois,True,90.0
2018-06-18,Belgium,Simon Mignolet,False,0.0
2018-06-18,Belgium,Eden Hazard,True,90.0
2018-06-18,Belgium,Nacer Chadli,False,0.6500000000000057
2018-06-18,Belgium,Dries Mertens,True,82.66666666666667
2018-06-18,Belgium,Thorgan Hazard,False,7.333333333333329
2018-06-18,Belgium,Yannick Ferreira Carrasco,True,73.58333333333333
2018-06-18,Belgium,Anga Dedryck Boyata,True,90.0
2018-06-18,Belgium,Axel Witsel,True,89.35
2018-06-18,Belgium,Adnan Januzaj,False,0.0
2018-06-18,Belgium,Leander Dendoncker,False,0.0
2018-06-18,Belgium,Koen Casteels,False,0.0
2018-06-18,Belgium,Toby Alderweireld,True,90.0
2018-06-18,Panama,José Luis Rodríguez Francis,True,61.95
2018-06-18,Panama,Gabriel Arturo Torres Tejada,False,27.666666666666664
2018-06-18,Panama,Blas Antonio Miguel Pérez Ortega,True,73.05
2018-06-18,Panama,Erick Javier Davis Grajales,True,90.0
2018-06-18,Panama,Román Aureliano Torres Morcillo,True,90.0
2018-06-18,Panama,Jaime Manuel Penedo Cano,True,90.0
2018-06-18,Panama,Edgar Yoel Bárcenas Herrera,True,62.333333333333336
2018-06-18,Panama,Fidel Escobar Mendieta,True,90.0
2018-06-18,Panama,Gabriel Enrique Gómez Girón,True,89.5
2018-06-18,Panama,Michael Amir Murillo Bermudez,True,90.0
2018-06-18,Panama,Luis Carlos Tejada Hansell,False,16.950000000000003
2018-06-18,Panama,Ismael Díaz De León,False,27.233333333333334
2018-06-18,Panama,Armando Enrique Cooper Whitaker,True,89.48333333333333
2018-06-18,Panama,Aníbal Cesis Godoy,True,90.0
2018-06-18,Panama,Ricardo Guardia Avila,False,0.0
2018-06-18,Panama,Felipe Abdiel Baloy Ramírez,False,0.0
2018-06-18,Panama,Abdiel Arroyo Molinar,False,0.0
2018-06-18,Panama,Harold Oshkaly Cummings Segura,False,0.0
2018-06-18,Panama,Luis Carlos Ovalle Victoria,False,0.0
2018-06-18,Panama,Adolfo Abdiel Machado,False,0.0
2018-06-18,Panama,José De Jesús Calderón Frías,False,0.0
2018-06-18,Panama,Valentin Enrique Pimentel Armuelles,False,0.0
2018-06-18,Panama,Alex Raúl Rodríguez Ledezma,False,0.0
2018-06-24,Poland,Kamil Glik,False,10.150000000000006
2018-06-24,Poland,Łukasz Fabiański,False,0.0
2018-06-24,Poland,Grzegorz Krychowiak,True,90.0
2018-06-24,Poland,Jan Bednarek,True,90.0
2018-06-24,Poland,Artur Jędrzejczyk,False,0.0
2018-06-24,Poland,Łukasz Piszczek,True,90.0
2018-06-24,Poland,Piotr Zieliński,True,90.0
2018-06-24,Poland,Thiago Rangel Cionek,False,0.0
2018-06-24,Poland,Jakub Błaszczykowski,False,0.0
2018-06-24,Poland,Arkadiusz Milik,False,0.0
2018-06-24,Poland,Dawid Kownacki,True,56.46666666666667
2018-06-24,Poland,Kamil Grosicki,False,33.53333333333333
2018-06-24,Poland,Robert Lewandowski,True,90.0
2018-06-24,Poland,Wojciech Szczęsny,True,90.0
2018-06-24,Poland,Michał Pazdan,True,79.21666666666667
2018-06-24,Poland,Maciej Rybus,True,90.0
2018-06-24,Poland,Bartosz Bereszyński,True,71.96666666666667
2018-06-24,Poland,Łukasz Teodorczyk,False,18.03333333333333
2018-06-24,Poland,Jacek Góralski,True,90.0
2018-06-24,Poland,Rafał Kurzawa,False,0.0
2018-06-24,Poland,Sławomir Peszko,False,0.0
2018-06-24,Poland,Karol Linetty,False,0.0
2018-06-24,Poland,Bartosz Bialkowski,False,0.0
2018-06-24,Colombia,José Heriberto Izquierdo Mena,False,0.0
2018-06-24,Colombia,Radamel Falcao García Zárate,True,77.65
2018-06-24,Colombia,Davinson Sánchez Mina,True,90.0
2018-06-24,Colombia,David Ospina Ramírez,True,90.0
2018-06-24,Colombia,Jefferson Andrés Lerma Solís,False,17.75
2018-06-24,Colombia,Oscar Fabián Murillo Murillo,False,0.0
2018-06-24,Colombia,Wílmar Enrique Barrios Terán,True,90.0
2018-06-24,Colombia,Carlos Arturo Bacca Ahumada,False,12.349999999999994
2018-06-24,Colombia,Juan Guillermo Cuadrado Bello,True,90.0
2018-06-24,Colombia,Johan Andrés Mojica Palacio,True,90.0
2018-06-24,Colombia,Juan Fernando Quintero Paniagua,True,72.25
2018-06-24,Colombia,James David Rodríguez Rubio,True,90.0
2018-06-24,Colombia,Santiago Arias Naranjo,True,90.0
2018-06-24,Colombia,Abel Enrique Aguilar Tapia,True,31.3
2018-06-24,Colombia,Andrés Mateus Uribe Villa,False,58.7
2018-06-24,Colombia,Yerry Fernando Mina González,True,90.0
2018-06-24,Colombia,Miguel Ángel Borja Hernández,False,0.0
2018-06-24,Colombia,Luis Fernando Muriel Fruto,False,0.0
2018-06-24,Colombia,Cristian Eduardo Zapata Valencia,False,0.0
2018-06-24,Colombia,Camilo Andrés Vargas Gil,False,0.0
2018-06-24,Colombia,Farid Alfonso Díaz Rhenals,False,0.0
2018-06-24,Colombia,José Fernando Cuadrado Romero,False,0.0
2018-06-15,Portugal,Anthony Lopes,False,0.0
2018-06-15,Portugal,João Filipe Iria Santos Moutinho,True,90.0
2018-06-15,Portugal,Bernardo Mota Veiga de Carvalho e Silva,True,68.65
2018-06-15,Portugal,Cédric Ricardo Alves Soares,True,90.0
2018-06-15,Portugal,Adrien Sebastian Perruchet Silva,False,0.0
2018-06-15,Portugal,José Miguel da Rocha Fonte,True,90.0
2018-06-15,Portugal,João Mário Naval da Costa Eduardo,False,22.933333333333337
2018-06-15,Portugal,Gonçalo Manuel Ganchinho Guedes,True,79.16666666666667
2018-06-15,Portugal,Bruno Miguel Borges Fernandes,True,67.06666666666666
2018-06-15,Portugal,Rui Pedro dos Santos Patrício,True,90.0
2018-06-15,Portugal,Rúben Santos Gato Alves Dias,False,0.0
2018-06-15,Portugal,Cristiano Ronaldo dos Santos Aveiro,True,90.0
2018-06-15,Portugal,Raphaël Adelino José Guerreiro,True,90.0
2018-06-15,Portugal,William Silva de Carvalho,True,90.0
2018-06-15,Portugal,Ricardo Andrade Quaresma Bernardo,False,21.349999999999994
2018-06-15,Portugal,André Miguel Valente Silva,False,10.833333333333329
2018-06-15,Portugal,Gelson Dany Batalha Martins,False,0.0
2018-06-15,Portugal,Manuel Henrique Tavares Fernandes,False,0.0
2018-06-15,Portugal,Ricardo Domingos Barbosa Pereira,False,0.0
2018-06-15,Portugal,Mário Rui Silva Duarte,False,0.0
2018-06-15,Portugal,Bruno Eduardo Regufe Alves,False,0.0
2018-06-15,Portugal,Kléper Laveran Lima Ferreira,True,90.0
2018-06-15,Portugal,António Alberto Bastos Pimparel,False,0.0
2018-06-15,Spain,David Josué Jiménez Silva,True,85.31666666666666
2018-06-15,Spain,David de Gea Quintana,True,90.0
2018-06-15,Spain,Ignacio Monreal Eraso,False,0.0
2018-06-15,Spain,César Azpilicueta Tanco,False,0.0
2018-06-15,Spain,Francisco Román Alarcón Suárez,True,90.0
2018-06-15,Spain,Diego da Silva Costa,True,76.23333333333333
2018-06-15,Spain,Jorge Resurrección Merodio,True,90.0
2018-06-15,Spain,Lucas Vázquez Iglesias,False,4.683333333333337
2018-06-15,Spain,Sergio Ramos García,True,90.0
2018-06-15,Spain,José Ignacio Fernández Iglesias,True,90.0
2018-06-15,Spain,Sergio Busquets i Burgos,True,90.0
2018-06-15,Spain,Thiago Alcântara do Nascimento,False,20.700000000000003
2018-06-15,Spain,Jordi Alba Ramos,True,90.0
2018-06-15,Spain,Gerard Piqué Bernabéu,True,89.4
2018-06-15,Spain,Andrés Iniesta Luján,True,69.3
2018-06-15,Spain,Iago Aspas Juncal,False,13.766666666666666
2018-06-15,Spain,Rodrigo Moreno Machado,False,0.0
2018-06-15,Spain,Marco Asensio Willemsen,False,0.0
2018-06-15,Spain,Daniel Carvajal Ramos,False,0.0
2018-06-15,Spain,Saúl Ñíguez Esclapez,False,0.0
2018-06-15,Spain,Kepa Arrizabalaga Revuelta,False,0.0
2018-06-15,Spain,Álvaro Odriozola Arzallus,False,0.0
2018-06-15,Spain,José Manuel Reina Páez,False,0.0
2018-06-27,Brazil,Fernando Luiz Roza,False,24.66666666666667
2018-06-27,Brazil,Ederson Santana de Moraes,False,0.0
2018-06-27,Brazil,Gabriel Fernando de Jesus,True,89.2
2018-06-27,Brazil,Thiago Emiliano da Silva,True,90.0
2018-06-27,Brazil,Willian Borges da Silva,True,90.0
2018-06-27,Brazil,Philippe Coutinho Correia,True,79.21666666666667
2018-06-27,Brazil,Roberto Firmino Barbosa de Oliveira,False,0.0
2018-06-27,Brazil,Neymar da Silva Santos Junior,True,90.0
2018-06-27,Brazil,Marcos Aoás Corrêa,False,0.0
2018-06-27,Brazil,Carlos Henrique Casimiro,True,90.0
2018-06-27,Brazil,José Paulo Bezzera Maciel Júnior,True,65.33333333333333
2018-06-27,Brazil,Alisson Ramsés Becker,True,90.0
2018-06-27,Brazil,João Miranda de Souza Filho,True,90.0
2018-06-27,Brazil,Marcelo Vieira da Silva Júnior,True,9.416666666666666
2018-06-27,Brazil,Renato Soares de Oliveira Augusto,False,10.783333333333331
2018-06-27,Brazil,Fágner Conserva Lemos,True,90.0
2018-06-27,Brazil,Filipe Luís Kasmirski,False,80.58333333333333
2018-06-27,Brazil,Frederico Rodrigues Santos,False,0.0
2018-06-27,Brazil,Taison Barcellos Freda,False,0.0
2018-06-27,Brazil,Pedro Tonon Geromel,False,0.0
2018-06-27,Brazil,Cássio Ramos,False,0.0
2018-06-27,Serbia,Nemanja Matić,True,90.0
2018-06-27,Serbia,Luka Milivojević,False,0.0
2018-06-27,Serbia,Marko Grujić,False,0.0
2018-06-27,Serbia,Dušan Tadić,True,90.0
2018-06-27,Serbia,Aleksandar Mitrović,True,88.91666666666667
2018-06-27,Serbia,Duško Tošić,False,0.0
2018-06-27,Serbia,Aleksandar Prijović,False,0.0
2018-06-27,Serbia,Adem Ljajić,True,74.4
2018-06-27,Serbia,Antonio Rukavina,True,90.0
2018-06-27,Serbia,Sergej Milinković-Savić,True,90.0
2018-06-27,Serbia,Filip Kostić,True,81.41666666666667
2018-06-27,Serbia,Branislav Ivanović,False,0.0
2018-06-27,Serbia,Aleksandar Kolarov,True,90.0
2018-06-27,Serbia,Vladimir Stojković,True,90.0
2018-06-27,Serbia,Nikola Milenković,True,90.0
2018-06-27,Serbia,Nemanja Radonjić,False,8.583333333333329
2018-06-27,Serbia,Andrija Živković,False,15.599999999999994
2018-06-27,Serbia,Luka Jović,False,1.0833333333333286
2018-06-27,Serbia,Milos Veljkovic,True,90.0
2018-06-27,Serbia,Marko Dmitrović,False,0.0
2018-06-27,Serbia,Predrag Rajković,False,0.0
2018-06-27,Serbia,Milan Rodić,False,0.0
2018-06-27,Serbia,Uroš Spajić,False,0.0
2018-06-23,Germany,Antonio Rüdiger,True,90.0
2018-06-23,Germany,Julian Draxler,True,45.0
2018-06-23,Germany,Mesut Özil,False,0.0
2018-06-23,Germany,Kevin Trapp,False,0.0
2018-06-23,Germany,Julian Brandt,False,3.7333333333333343
2018-06-23,Germany,Timo Werner,True,90.0
2018-06-23,Germany,Marco Reus,True,90.0
2018-06-23,Germany,Thomas Müller,True,90.0
2018-06-23,Germany,Mario Gómez García,False,45.0
2018-06-23,Germany,Sami Khedira,False,0.0
2018-06-23,Germany,Marvin Plattenhardt,False,0.0
2018-06-23,Germany,Manuel Neuer,True,90.0
2018-06-23,Germany,Mats Hummels,False,0.0
2018-06-23,Germany,Toni Kroos,True,90.0
2018-06-23,Germany,Jérôme Boateng,True,84.08333333333333
2018-06-23,Germany,Joshua Kimmich,True,90.0
2018-06-23,Germany,Sebastian Rudy,True,25.616666666666667
2018-06-23,Germany,Jonas Hector,True,86.26666666666667
2018-06-23,Germany,Niklas Süle,False,0.0
2018-06-23,Germany,Leon Goretzka,False,0.0
2018-06-23,Germany,Matthias Ginter,False,0.0
2018-06-23,Germany,İlkay Gündoğan,False,59.45
2018-06-23,Germany,Marc-André ter Stegen,False,0.0
2018-06-23,Sweden,Karl-Johan Johnsson,False,0.0
2018-06-23,Sweden,Martin Olsson,False,0.0
2018-06-23,Sweden,Victor Nilsson Lindelöf,True,90.0
2018-06-23,Sweden,Ola Toivonen,True,77.56666666666666
2018-06-23,Sweden,Pontus Jansson,False,0.0
2018-06-23,Sweden,Oscar Hiljemark,False,0.0
2018-06-23,Sweden,Andreas Granqvist,True,90.0
2018-06-23,Sweden,Gustav Svensson,False,0.0
2018-06-23,Sweden,Mikael Lustig,True,90.0
2018-06-23,Sweden,Viktor Claesson,True,73.63333333333334
2018-06-23,Sweden,Isaac Kiese Thelin,False,0.5833333333333286
2018-06-23,Sweden,Sebastian Larsson,True,90.0
2018-06-23,Sweden,Ludwig Augustinsson,True,90.0
2018-06-23,Sweden,Robin Olsen,True,90.0
2018-06-23,Sweden,Albin Ekdal,True,90.0
2018-06-23,Sweden,Emil Peter Forsberg,True,90.0
2018-06-23,Sweden,John Guidetti,False,12.433333333333337
2018-06-23,Sweden,Emil Krafth,False,0.0
2018-06-23,Sweden,Filip Helander,False,0.0
2018-06-23,Sweden,Marcus Rohdén,False,0.0
2018-06-23,Sweden,Kristoffer Nordfeldt,False,0.0
2018-06-23,Sweden,Marcus Berg,True,89.41666666666667
2018-06-23,Sweden,Jimmy Durmaz,False,16.36666666666666
2018-06-18,Tunisia,Saîf-Eddine Khaoui,False,0.0
2018-06-18,Tunisia,Wahbi Khazri,True,83.8
2018-06-18,Tunisia,Bassem Srarfi,False,0.0
2018-06-18,Tunisia,Oussama Haddadi,False,0.0
2018-06-18,Tunisia,Naïm Sliti,True,72.68333333333334
2018-06-18,Tunisia,Ellyes Joris Skhiri,True,90.0
2018-06-18,Tunisia,Yohan Benalouane,False,0.0
2018-06-18,Tunisia,Ali Maâloul,True,90.0
2018-06-18,Tunisia,Farouk Ben Mustapha,False,75.76666666666667
2018-06-18,Tunisia,Anice Badri,True,90.0
2018-06-18,Tunisia,Ferjani Sassi,True,90.0
2018-06-18,Tunisia,Yassine Meriah,True,90.0
2018-06-18,Tunisia,Saber Khalifa,False,5.75
2018-06-18,Tunisia,Mouez Hassen,True,14.233333333333333
2018-06-18,Tunisia,Fakhreddine Ben Youssef,True,90.0
2018-06-18,Tunisia,Dylan Daniel Mahmoud Bronn,True,90.0
2018-06-18,Tunisia,Syam Ben Youssef,True,90.0
2018-06-18,Tunisia,Mohamed Amine Ben Amor,False,17.316666666666663
2018-06-18,Tunisia,Hamdi Nagguez,False,0.0
2018-06-18,Tunisia,Aymen Mathlouthi,False,0.0
2018-06-18,Tunisia,Rami Bedoui,False,0.0
2018-06-18,Tunisia,Ghilane Chalali,False,0.0
2018-06-18,Tunisia,Ahmed Khalil,False,0.0
2018-06-18,England,Bamidele Alli,True,79.33333333333333
2018-06-18,England,Kyle Walker,True,90.0
2018-06-18,England,Raheem Sterling,True,67.8
2018-06-18,England,John Stones,True,90.0
2018-06-18,England,Jesse Lingard,True,91.86666666666666
